episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
48,189,-384.01,4.94,889.71,0.0057,0.0000,0,collision
55,257,-514.41,4.39,862.25,0.0011,0.0350,0,collision
49,178,-379.48,5.94,762.60,0.0027,0.0086,0,collision
55,356,-654.17,3.21,859.96,0.0037,0.0613,0,collision
53,349,-621.40,3.13,731.69,0.0012,0.0027,0,collision
56,231,-461.93,2.86,461.49,0.0040,0.0000,0,collision
80,203,-429.41,3.34,497.14,0.0029,0.0252,0,collision
82,223,-460.06,2.72,465.40,0.0045,0.0295,0,collision
81,185,-366.80,4.78,699.20,0.0069,0.0000,0,collision
83,208,-406.66,5.63,819.19,0.0076,0.0000,0,collision
82,197,-431.20,3.83,582.78,0.0088,0.0000,0,collision
83,150,-369.94,3.87,414.04,0.0027,0.0745,0,collision
84,314,-534.28,4.72,1030.64,0.0036,0.0171,0,collision
84,150,-339.96,5.40,519.89,0.0051,0.0000,0,collision
85,263,-466.37,4.41,904.22,0.0027,0.0059,0,collision
85,220,-438.99,4.35,840.52,0.0046,0.0001,0,collision
50,317,-577.62,3.13,728.33,0.0025,0.0000,0,collision
54,306,-544.37,3.16,716.30,0.0031,0.0000,0,collision
56,388,-671.03,2.55,694.29,0.0030,0.0042,0,collision
55,99,-287.73,6.19,411.20,0.0163,0.0107,0,collision
57,346,-537.10,5.23,1177.74,0.0046,0.0220,0,collision
51,273,-486.54,4.25,794.05,0.0053,0.0977,0,collision
57,192,-387.15,5.75,722.49,0.0076,0.0224,0,collision
58,223,-449.67,5.21,726.16,0.0059,0.1636,0,collision
56,242,-443.36,5.04,847.76,0.0041,0.0886,0,collision
86,156,-368.50,3.88,508.22,0.0005,0.0211,0,collision
86,312,-527.12,5.02,998.07,0.0046,0.0037,0,collision
87,87,-274.80,7.00,439.92,0.0160,0.0000,0,collision
87,344,-604.10,2.94,678.42,0.0023,0.0000,0,collision
88,182,-375.14,5.31,727.06,0.0027,0.0240,0,collision
88,270,-496.65,4.39,853.10,0.0026,0.0000,0,collision
89,260,-482.75,3.62,691.92,0.0039,0.0331,0,collision
89,217,-410.85,5.32,612.27,0.0037,0.0000,0,collision
90,264,-507.31,3.99,649.12,0.0038,0.0055,0,collision
90,249,-459.11,4.13,770.99,0.0048,0.0082,0,collision
52,230,-457.16,4.80,793.73,0.0049,0.1518,0,collision
58,190,-398.93,4.97,578.94,0.0063,0.0254,0,collision
53,152,-348.01,4.82,506.28,0.0062,0.0000,0,collision
59,239,-501.64,3.43,585.25,0.0068,0.0412,0,collision
57,261,-464.23,4.52,835.32,0.0049,0.0034,0,collision
59,205,-401.62,5.24,751.01,0.0054,0.0000,0,collision
54,223,-421.92,5.17,818.29,0.0045,0.0097,0,collision
58,197,-406.63,4.74,760.53,0.0043,0.0041,0,collision
60,246,-487.92,4.00,716.97,0.0045,0.0035,0,collision
91,140,-329.14,6.46,621.07,0.0075,0.0000,0,collision
91,222,-431.62,6.31,909.36,0.0034,0.0151,0,collision
92,141,-317.33,6.16,415.63,0.0072,0.0072,0,collision
92,134,-322.64,6.08,494.43,0.0036,0.0000,0,collision
93,131,-314.98,7.26,687.18,0.0093,0.0000,0,collision
93,332,-567.31,4.58,1154.97,0.0037,0.0000,0,collision
94,191,-391.59,5.18,746.95,0.0053,0.0000,0,collision
94,138,-325.89,5.62,512.20,0.0048,0.0000,0,collision
95,143,-334.72,4.22,406.90,0.0108,0.0000,0,collision
95,454,-746.93,2.33,771.45,0.0015,0.0213,0,collision
61,118,-321.69,4.89,436.69,0.0126,0.0000,0,collision
60,426,-698.82,3.41,1064.95,0.0032,0.0195,0,collision
59,249,-502.30,4.50,770.49,0.0028,0.1810,0,collision
62,80,-271.99,7.68,333.49,0.0196,0.0000,0,collision
60,95,-287.18,6.46,496.46,0.0006,0.0000,0,collision
55,461,-725.08,4.68,1214.83,0.0028,0.0896,0,collision
